customer_id,city,age,gender,monthly_income,plan_type,tenure_months,monthly_recharge_amount,data_usage_gb,call_minutes_used,sms_count,number_of_complaints,complaint_resolved,network_type,device_brand,device_price_range,avg_monthly_bill,late_payment_count,contract_type,customer_service_calls,international_roaming_used,value_added_services_count,satisfaction_score,app_usage_hours_per_week,social_media_usage_hours,streaming_service_used,number_of_family_lines,payment_method,signup_date,churn,tenure_days_from_signup
CUST00115,Nashik,36.0,Male,16000.0,Prepaid,16.0,124.74,8.07,656.0,22.0,1.0,No,4G,Oppo,High (25k-60k),141.76,1.0,No Contract,1.0,Yes,3.0,3.0,7.8,5.0,Yes,1.0,Wallet,2020-03-21,No,2334.0
CUST00671,Mumbai,52.0,Female,28300.0,Postpaid,12.0,269.44,8.1,480.0,15.0,1.0,Yes,3G,Vivo,High (25k-60k),251.48,1.0,With Contract,3.0,No,2.0,3.0,1.4,0.7,No,4.0,Credit Card,2022-02-25,No,1628.0
CUST01201,Chhatrapati Sambhajinagar,37.0,Female,23600.0,Prepaid,20.0,259.37,8.2,475.0,20.0,0.0,No Complaint Filed,5G,Xiaomi,High (25k-60k),335.35,0.0,With Contract,2.0,No,2.0,1.0,19.4,4.5,Yes,1.0,Net Banking,2024-05-16,No,817.0
CUST00890,Mumbai,49.0,Female,34300.0,Postpaid,11.0,233.6,0.75,187.0,22.0,0.0,No Complaint Filed,3G,Samsung,Low (<10k),282.43,2.0,No Contract,0.0,Yes,1.0,5.0,3.9,4.5,Yes,0.0,Cash,2022-06-16,No,1517.0
CUST00626,Pune,59.0,Female,11400.0,Postpaid,11.0,262.38,7.41,540.0,25.0,0.0,No Complaint Filed,5G,Oppo,Low (<10k),245.56,1.0,No Contract,2.0,No,3.0,1.0,5.4,0.0,No,0.0,Cash,2022-07-09,No,1494.0
CUST01474,Pune,57.0,Male,22400.0,Prepaid,5.0,296.73,7.96,567.0,29.0,2.0,Yes,4G,Samsung,High (25k-60k),238.57,1.0,No Contract,1.0,No,5.0,4.0,2.6,5.6,No,0.0,Net Banking,2021-06-08,No,1890.0
CUST00953,Mumbai,46.0,Female,14800.0,Prepaid,0.0,299.25,3.66,370.0,22.0,0.0,No Complaint Filed,2G,Samsung,Low (<10k),333.05,0.0,No Contract,5.0,No,1.0,5.0,0.4,3.9,No,1.0,Debit Card,2022-01-07,No,1677.0
CUST00808,Navi Mumbai,59.0,Female,14800.0,Prepaid,12.0,368.79,1.41,801.0,22.0,0.0,No Complaint Filed,4G,Vivo,Low (<10k),351.79,1.0,No Contract,0.0,No,1.0,5.0,10.2,7.5,Yes,0.0,UPI,2019-07-30,No,2569.0
CUST00259,Nashik,45.0,Male,40900.0,Prepaid,20.0,218.4,0.91,472.0,21.0,1.0,No,4G,Samsung,High (25k-60k),193.48,1.0,No Contract,3.0,Yes,4.0,3.0,2.6,3.9,No,3.0,UPI,2024-03-17,No,877.0
CUST00625,Nashik,75.0,Female,20100.0,Prepaid,18.0,357.33,1.46,578.0,23.0,2.0,No,4G,Xiaomi,Mid (10k-25k),372.07,1.0,With Contract,5.0,No,0.0,1.0,3.3,15.2,Yes,1.0,Credit Card,2021-07-30,No,1838.0
CUST00827,Pune,62.0,Female,18100.0,Postpaid,8.0,127.5,3.73,,27.0,1.0,Yes,4G,Realme,Low (<10k),146.26,1.0,No Contract,3.0,No,0.0,,24.4,1.5,No,1.0,UPI,2020-10-06,No,2135.0
CUST00235,Mumbai,31.0,Male,21000.0,Postpaid,4.0,218.15,0.25,654.0,25.0,2.0,Yes,4G,Xiaomi,Low (<10k),259.17,2.0,With Contract,0.0,Yes,1.0,2.0,1.7,0.8,Yes,0.0,UPI,2022-11-10,No,1370.0
CUST00136,Pune,25.0,Male,79300.0,Prepaid,19.0,132.52,2.47,274.0,25.0,0.0,No Complaint Filed,,Samsung,Mid (10k-25k),161.23,0.0,With Contract,4.0,No,2.0,2.0,9.5,3.7,No,1.0,Cash,2020-06-03,No,2260.0
CUST00617,Mumbai,49.0,Female,49300.0,Prepaid,27.0,265.43,7.07,372.0,33.0,0.0,No Complaint Filed,3G,Realme,Low (<10k),310.25,2.0,No Contract,1.0,No,2.0,5.0,,1.3,No,2.0,UPI,2020-03-29,No,2326.0
CUST00837,Navi Mumbai,46.0,Female,10200.0,Postpaid,4.0,91.08,3.14,111.0,30.0,1.0,Yes,5G,Samsung,Premium (>60k),87.09,2.0,No Contract,2.0,No,1.0,4.0,,4.2,Yes,1.0,UPI,2022-11-29,Yes,1351.0
CUST00843,Mumbai,31.0,Male,40300.0,Prepaid,49.0,207.55,3.7,632.0,15.0,0.0,No Complaint Filed,4G,Xiaomi,High (25k-60k),219.53,1.0,No Contract,3.0,No,2.0,3.0,3.7,3.9,No,0.0,Debit Card,2023-05-28,No,1171.0
CUST00960,Thane,45.0,Female,13300.0,Prepaid,7.0,219.52,1.86,356.0,27.0,0.0,No Complaint Filed,,Apple,Low (<10k),203.35,1.0,With Contract,3.0,No,2.0,5.0,12.4,4.7,Yes,0.0,Wallet,2023-02-18,No,1270.0
CUST00593,Mumbai,52.0,Male,29500.0,Prepaid,3.0,325.61,0.97,0.0,32.0,2.0,Yes,5G,Apple,Mid (10k-25k),415.6,0.0,,1.0,Yes,0.0,4.0,3.3,15.2,Yes,1.0,Net Banking,2022-12-14,Yes,1336.0
CUST00344,Pune,48.0,Female,73900.0,Prepaid,4.0,123.12,23.98,,20.0,3.0,No,4G,Vivo,Low (<10k),119.56,0.0,No Contract,1.0,Yes,1.0,3.0,21.7,0.5,Yes,1.0,UPI,2022-01-30,No,1654.0
CUST01452,Nashik,,Female,15600.0,Postpaid,5.0,144.5,0.28,536.0,25.0,1.0,Yes,5G,OnePlus,Mid (10k-25k),177.38,1.0,,1.0,No,1.0,5.0,11.4,0.0,Yes,0.0,,2023-03-28,No,1232.0
CUST00294,Pune,72.0,Female,55000.0,Postpaid,17.0,227.07,6.12,279.0,34.0,4.0,No,4G,Vivo,High (25k-60k),257.31,0.0,No Contract,1.0,No,1.0,3.0,16.6,5.1,No,3.0,Debit Card,2019-07-02,No,2597.0
CUST00365,Navi Mumbai,47.0,Female,16100.0,Prepaid,12.0,254.15,3.58,478.0,24.0,1.0,Yes,,Samsung,,255.63,1.0,With Contract,5.0,No,0.0,5.0,2.3,1.4,No,0.0,,2020-05-23,Yes,2271.0
CUST00179,Navi Mumbai,54.0,Male,19800.0,Prepaid,7.0,512.26,4.72,414.0,23.0,2.0,No,4G,Samsung,Low (<10k),451.6,2.0,With Contract,1.0,No,1.0,1.0,2.1,12.4,No,0.0,UPI,2021-07-24,No,1844.0
CUST00660,Nashik,48.0,Male,38900.0,Postpaid,8.0,39.01,0.13,558.0,25.0,0.0,No Complaint Filed,4G,Vivo,Premium (>60k),50.25,0.0,With Contract,0.0,No,0.0,,19.5,3.9,No,1.0,Wallet,2020-12-18,No,2062.0
CUST00997,Navi Mumbai,39.0,Female,45100.0,Postpaid,77.0,512.51,1.03,754.0,31.0,0.0,No Complaint Filed,2G,Samsung,High (25k-60k),577.46,0.0,No Contract,4.0,No,2.0,2.0,2.0,6.2,No,1.0,UPI,2024-03-01,No,893.0
CUST00015,Mumbai,67.0,Male,,Prepaid,20.0,369.95,4.17,452.0,23.0,1.0,No,4G,Apple,Mid (10k-25k),458.26,0.0,No Contract,2.0,No,1.0,4.0,6.8,2.5,No,0.0,Credit Card,2024-05-08,No,825.0
CUST01111,Solapur,60.0,Female,83700.0,Prepaid,16.0,364.96,1.37,335.0,29.0,2.0,No,4G,Realme,Premium (>60k),420.83,1.0,With Contract,1.0,No,2.0,4.0,7.0,9.6,No,0.0,Credit Card,2023-07-12,No,1126.0
CUST00166,Kolhapur,75.0,Female,,Prepaid,1.0,123.17,0.66,381.0,29.0,3.0,Yes,4G,Xiaomi,High (25k-60k),130.77,0.0,With Contract,3.0,No,2.0,2.0,11.5,1.0,No,2.0,Cash,2021-10-15,Yes,1761.0
CUST01415,Nagpur,39.0,Male,10900.0,Postpaid,26.0,256.15,4.13,653.0,20.0,2.0,Yes,4G,Oppo,Low (<10k),240.73,0.0,No Contract,2.0,No,1.0,4.0,,11.2,No,2.0,UPI,2023-12-21,No,964.0
CUST00060,Pune,56.0,Other,28000.0,Postpaid,3.0,225.14,6.9,552.0,19.0,0.0,No Complaint Filed,5G,Oppo,Low (<10k),255.44,0.0,No Contract,5.0,No,1.0,4.0,2.2,9.8,No,0.0,Debit Card,2021-09-29,Yes,1777.0
CUST00710,Thane,60.0,Other,15000.0,Postpaid,14.0,82.26,2.86,602.0,26.0,1.0,Yes,4G,Samsung,Mid (10k-25k),79.61,0.0,No Contract,2.0,No,2.0,3.0,1.7,6.0,No,3.0,UPI,2019-04-18,No,2672.0
CUST00677,Mumbai,38.0,Male,35300.0,Prepaid,0.0,536.01,4.26,363.0,23.0,0.0,No Complaint Filed,2G,Xiaomi,Mid (10k-25k),582.76,2.0,With Contract,3.0,No,1.0,5.0,10.1,8.7,No,0.0,UPI,2019-02-13,Yes,2736.0
CUST00781,Thane,62.0,Male,27500.0,Prepaid,29.0,302.2,9.5,332.0,16.0,3.0,Yes,3G,Oppo,Premium (>60k),333.99,2.0,No Contract,2.0,No,2.0,4.0,2.6,1.7,No,1.0,UPI,2023-07-15,No,1123.0
CUST00425,Mumbai,56.0,Male,8300.0,Prepaid,35.0,283.57,29.54,411.0,28.0,0.0,No Complaint Filed,4G,Vivo,Low (<10k),305.83,1.0,No Contract,1.0,No,1.0,3.0,,15.3,Yes,3.0,Credit Card,2022-07-03,No,1500.0
CUST00293,Solapur,42.0,,31400.0,Prepaid,64.0,123.29,1.54,367.0,23.0,1.0,No,4G,,Mid (10k-25k),111.89,3.0,With Contract,4.0,Yes,1.0,5.0,3.4,3.7,No,1.0,UPI,2023-03-14,No,1246.0
CUST01066,Thane,47.0,Male,50900.0,Prepaid,5.0,301.21,1.78,715.0,28.0,0.0,No Complaint Filed,4G,Realme,Mid (10k-25k),386.26,1.0,With Contract,3.0,Yes,1.0,1.0,3.2,3.6,No,1.0,UPI,2023-10-31,No,1015.0
CUST01346,Pune,36.0,Male,57600.0,Prepaid,9.0,294.26,20.04,,28.0,3.0,Yes,4G,Samsung,Mid (10k-25k),282.07,1.0,With Contract,2.0,No,0.0,1.0,,1.8,No,0.0,Wallet,2023-10-09,No,1037.0
CUST00330,Mumbai,35.0,Male,69800.0,Prepaid,18.0,350.61,3.79,552.0,33.0,0.0,No Complaint Filed,3G,Oppo,Low (<10k),317.0,2.0,No Contract,1.0,No,0.0,3.0,16.8,2.1,No,1.0,UPI,2022-01-21,No,1663.0
CUST00430,Mumbai,48.0,Male,29000.0,Prepaid,7.0,299.31,2.57,468.0,22.0,1.0,Yes,4G,Xiaomi,High (25k-60k),336.63,1.0,No Contract,2.0,No,0.0,5.0,10.4,4.8,No,0.0,Wallet,2023-05-22,No,1177.0
CUST01013,Navi Mumbai,42.0,Female,21600.0,Prepaid,12.0,52.07,0.72,252.0,27.0,1.0,No,4G,Xiaomi,Mid (10k-25k),52.23,0.0,With Contract,1.0,No,1.0,3.0,4.1,8.4,Yes,0.0,Wallet,2022-07-16,No,1487.0
CUST00080,Mumbai,45.0,Female,43900.0,Prepaid,29.0,613.44,16.04,0.0,29.0,1.0,Yes,4G,Oppo,High (25k-60k),694.71,0.0,With Contract,2.0,No,1.0,4.0,10.6,11.8,No,1.0,UPI,2022-03-31,No,1594.0
CUST01053,Navi Mumbai,59.0,Male,24400.0,Prepaid,53.0,122.8,1.17,685.0,23.0,2.0,No,4G,Samsung,High (25k-60k),142.61,2.0,No Contract,3.0,No,0.0,5.0,0.6,3.3,Yes,0.0,UPI,2019-11-14,No,2462.0
CUST00938,Navi Mumbai,64.0,Male,39100.0,Prepaid,15.0,191.32,,301.0,31.0,1.0,Yes,4G,Xiaomi,Low (<10k),206.21,1.0,With Contract,2.0,No,5.0,1.0,12.6,24.0,Yes,0.0,UPI,2020-03-25,No,2330.0
CUST00835,Nagpur,46.0,Male,57700.0,Postpaid,11.0,792.92,22.8,732.0,27.0,1.0,No,4G,Samsung,Low (<10k),753.32,2.0,With Contract,1.0,No,2.0,4.0,1.6,0.8,Yes,1.0,Net Banking,2019-07-01,No,2598.0
CUST00750,Nashik,,Male,28500.0,Prepaid,35.0,92.07,,696.0,26.0,3.0,No,5G,Vivo,High (25k-60k),112.43,0.0,No Contract,4.0,No,1.0,4.0,4.3,9.8,No,0.0,Debit Card,2022-05-27,No,1537.0
CUST00891,,61.0,Male,,Postpaid,23.0,161.85,1.58,654.0,26.0,1.0,No,5G,Xiaomi,Mid (10k-25k),133.44,0.0,No Contract,0.0,No,1.0,1.0,6.1,8.1,Yes,2.0,,2020-03-03,Yes,2352.0
CUST00255,Mumbai,,Female,59500.0,Postpaid,15.0,107.44,0.53,470.0,25.0,1.0,No,4G,Realme,High (25k-60k),95.81,0.0,No Contract,3.0,No,1.0,3.0,2.7,2.9,Yes,2.0,Credit Card,2024-05-05,No,828.0
CUST01303,Mumbai,52.0,Male,,Postpaid,18.0,157.83,6.22,224.0,19.0,0.0,No Complaint Filed,3G,Oppo,Mid (10k-25k),,1.0,No Contract,3.0,No,0.0,5.0,1.4,5.5,Yes,2.0,UPI,2021-02-02,No,2016.0
CUST01473,Amravati,47.0,Male,17000.0,Prepaid,5.0,111.67,,615.0,25.0,0.0,No Complaint Filed,4G,Xiaomi,Premium (>60k),90.82,1.0,No Contract,1.0,No,1.0,5.0,7.1,1.0,Yes,0.0,UPI,2019-02-20,No,2729.0
CUST01109,Thane,49.0,Female,11100.0,Postpaid,2.0,320.1,16.3,806.0,30.0,0.0,No Complaint Filed,4G,Oppo,Premium (>60k),385.64,1.0,No Contract,0.0,No,1.0,5.0,4.5,8.3,No,0.0,,2020-03-30,Yes,2325.0
CUST00137,Nagpur,41.0,Female,12300.0,Prepaid,6.0,182.66,0.45,194.0,25.0,2.0,No,4G,Xiaomi,Low (<10k),208.3,0.0,With Contract,3.0,Yes,4.0,2.0,1.4,7.4,No,0.0,UPI,2020-02-25,No,2359.0
CUST01136,Mumbai,56.0,Female,23000.0,Prepaid,6.0,396.66,0.16,496.0,19.0,2.0,No,4G,Realme,Low (<10k),471.86,0.0,With Contract,1.0,No,0.0,4.0,19.2,0.2,No,0.0,,2020-09-06,No,2165.0
CUST00853,Mumbai,58.0,Female,11600.0,Prepaid,11.0,352.26,0.16,593.0,24.0,1.0,No,4G,,High (25k-60k),427.27,0.0,With Contract,3.0,No,2.0,,7.6,3.8,Yes,3.0,Net Banking,2022-01-02,No,1682.0
CUST00724,Chhatrapati Sambhajinagar,39.0,Male,11600.0,Postpaid,25.0,162.28,27.47,278.0,17.0,0.0,No Complaint Filed,4G,,Low (<10k),143.47,2.0,No Contract,1.0,No,1.0,3.0,2.5,1.2,No,0.0,Credit Card,2021-05-10,No,1919.0
CUST00860,Mumbai,77.0,Male,51800.0,Prepaid,5.0,411.31,24.5,,27.0,0.0,No Complaint Filed,4G,Xiaomi,Mid (10k-25k),452.94,2.0,No Contract,1.0,No,2.0,5.0,,6.5,Yes,1.0,Cash,2023-12-12,No,973.0
CUST00970,Pune,39.0,Female,16300.0,Prepaid,24.0,84.3,5.74,397.0,27.0,2.0,No,5G,Vivo,Low (<10k),73.59,0.0,With Contract,2.0,No,4.0,3.0,3.0,7.9,No,0.0,UPI,2019-12-08,No,2438.0
CUST00497,Nashik,54.0,Male,14300.0,Postpaid,5.0,645.56,2.37,39.0,24.0,1.0,No,3G,OnePlus,Low (<10k),796.62,0.0,No Contract,3.0,No,2.0,3.0,0.5,3.1,Yes,0.0,UPI,2020-09-23,Yes,2148.0
CUST00951,Nashik,66.0,Male,37100.0,Postpaid,7.0,446.47,0.6,290.0,27.0,1.0,No,4G,Vivo,Low (<10k),455.36,0.0,No Contract,3.0,No,1.0,3.0,1.4,2.2,No,0.0,Cash,2022-08-09,No,1463.0
CUST00806,Thane,37.0,Female,19400.0,Prepaid,7.0,184.77,9.69,572.0,23.0,4.0,No,4G,Samsung,Mid (10k-25k),161.64,2.0,No Contract,1.0,No,0.0,,10.2,0.5,No,1.0,Credit Card,2023-09-20,No,1056.0
CUST00130,Nagpur,46.0,Female,13700.0,Prepaid,20.0,90.34,3.67,496.0,27.0,0.0,No Complaint Filed,3G,Samsung,Premium (>60k),,0.0,No Contract,2.0,No,3.0,3.0,11.6,0.1,Yes,0.0,UPI,2021-06-21,No,1877.0
CUST00338,Thane,35.0,Male,7000.0,Prepaid,27.0,69.2,0.7,226.0,18.0,3.0,No,5G,Samsung,Low (<10k),62.99,2.0,With Contract,2.0,No,1.0,3.0,6.4,14.4,No,3.0,UPI,2023-01-20,Yes,1299.0
CUST00609,Nagpur,49.0,Male,64100.0,Prepaid,21.0,104.57,7.94,225.0,21.0,0.0,No Complaint Filed,4G,Vivo,Low (<10k),104.41,1.0,No Contract,4.0,Yes,1.0,4.0,0.3,2.1,No,0.0,Wallet,2023-03-13,No,1247.0
CUST01149,Kolhapur,54.0,Female,26500.0,Prepaid,9.0,314.58,1.63,569.0,13.0,3.0,Yes,4G,Vivo,Low (<10k),311.95,0.0,With Contract,3.0,No,2.0,3.0,0.1,9.0,No,0.0,Wallet,2020-02-13,No,2371.0
CUST00196,Pune,66.0,Male,93100.0,Postpaid,16.0,103.26,,718.0,33.0,2.0,Yes,4G,Xiaomi,Low (<10k),122.57,1.0,No Contract,1.0,No,2.0,5.0,10.6,10.6,No,0.0,UPI,2023-03-20,No,1240.0
CUST01488,Thane,85.0,Female,26200.0,Postpaid,0.0,168.53,6.24,405.0,25.0,0.0,No Complaint Filed,4G,Samsung,Low (<10k),160.8,0.0,With Contract,3.0,Yes,0.0,1.0,0.1,14.0,No,0.0,Net Banking,2021-01-21,Yes,2028.0
CUST00910,Pune,27.0,Female,11000.0,Prepaid,3.0,160.28,0.27,468.0,26.0,1.0,Yes,5G,Apple,High (25k-60k),151.95,1.0,No Contract,1.0,No,0.0,4.0,14.4,1.3,No,2.0,Credit Card,2021-06-23,No,1875.0
CUST00585,Nashik,40.0,Female,75300.0,Postpaid,18.0,268.33,0.08,368.0,21.0,1.0,Yes,4G,Oppo,Mid (10k-25k),294.08,0.0,No Contract,2.0,No,1.0,4.0,8.9,8.4,No,2.0,Debit Card,2023-06-12,No,1156.0
CUST00104,Nagpur,34.0,Male,21100.0,Postpaid,42.0,308.44,1.05,,26.0,0.0,No Complaint Filed,4G,Samsung,Premium (>60k),344.82,0.0,No Contract,2.0,No,1.0,5.0,2.4,9.3,No,0.0,UPI,2020-03-21,No,2334.0
CUST01393,Mumbai,41.0,Male,11100.0,Postpaid,4.0,55.57,4.92,520.0,22.0,0.0,No Complaint Filed,4G,Apple,High (25k-60k),45.78,1.0,No Contract,4.0,No,2.0,5.0,10.4,4.2,No,1.0,Credit Card,2020-12-30,No,2050.0
CUST01407,Kolhapur,41.0,Female,17000.0,Prepaid,32.0,402.69,32.01,919.0,36.0,0.0,No Complaint Filed,3G,Oppo,Premium (>60k),518.79,1.0,With Contract,4.0,No,2.0,1.0,6.5,2.8,No,4.0,UPI,2023-05-18,No,1181.0
CUST00720,Thane,38.0,Male,44900.0,Prepaid,1.0,195.81,2.81,375.0,31.0,1.0,No,4G,Vivo,Low (<10k),173.45,2.0,No Contract,1.0,No,3.0,3.0,0.2,5.9,Yes,2.0,Debit Card,2022-08-09,No,1463.0
CUST00885,Solapur,38.0,Male,9400.0,Prepaid,55.0,260.64,,506.0,35.0,1.0,Yes,4G,Apple,Mid (10k-25k),259.84,0.0,No Contract,1.0,No,1.0,4.0,2.8,10.1,Yes,0.0,Debit Card,2022-02-07,No,1646.0
CUST00777,Mumbai,85.0,Male,16500.0,Prepaid,13.0,317.87,1.1,,34.0,0.0,No Complaint Filed,5G,Realme,Low (<10k),313.35,0.0,No Contract,3.0,No,1.0,1.0,,4.0,Yes,0.0,UPI,2023-07-27,No,1111.0
CUST00850,Nashik,26.0,Male,21800.0,Postpaid,13.0,66.05,10.31,340.0,21.0,0.0,No Complaint Filed,4G,OnePlus,High (25k-60k),54.24,0.0,With Contract,2.0,No,0.0,5.0,12.6,6.8,Yes,0.0,Net Banking,2024-06-10,No,792.0
CUST00895,Thane,70.0,Female,73400.0,Postpaid,3.0,59.6,4.54,431.0,34.0,2.0,Yes,4G,Xiaomi,High (25k-60k),63.34,0.0,No Contract,0.0,No,2.0,2.0,3.8,0.5,No,3.0,UPI,2023-11-11,Yes,1004.0
CUST00228,Pune,52.0,Female,19400.0,Prepaid,7.0,95.54,12.78,541.0,16.0,1.0,No,4G,,Premium (>60k),120.05,1.0,No Contract,7.0,No,2.0,1.0,4.3,5.5,No,4.0,UPI,2019-06-13,No,2616.0
CUST01417,Mumbai,38.0,Male,13200.0,Prepaid,9.0,211.99,2.37,310.0,28.0,3.0,Yes,4G,Apple,Low (<10k),199.49,1.0,No Contract,2.0,No,2.0,4.0,2.1,0.7,No,0.0,Credit Card,2020-10-26,No,2115.0
CUST00127,Solapur,48.0,Male,19900.0,Postpaid,6.0,298.09,4.3,413.0,24.0,0.0,No Complaint Filed,4G,Samsung,Low (<10k),285.54,2.0,No Contract,2.0,No,1.0,5.0,1.0,10.7,Yes,0.0,Credit Card,2020-05-01,No,2293.0
CUST00406,Amravati,53.0,Male,23500.0,Prepaid,15.0,152.78,1.28,136.0,30.0,1.0,Yes,2G,Realme,Premium (>60k),124.69,1.0,No Contract,0.0,No,2.0,3.0,0.6,3.8,Yes,0.0,UPI,2019-10-17,No,2490.0
CUST00776,Mumbai,50.0,Female,40600.0,Postpaid,14.0,118.7,,286.0,27.0,0.0,No Complaint Filed,4G,Xiaomi,Low (<10k),142.23,0.0,No Contract,2.0,No,3.0,4.0,18.3,2.9,No,0.0,UPI,2021-07-26,No,1842.0
CUST00822,Mumbai,69.0,Male,56200.0,Postpaid,13.0,230.18,,347.0,21.0,1.0,No,3G,Xiaomi,Low (<10k),268.89,0.0,With Contract,2.0,No,3.0,5.0,2.7,5.8,Yes,3.0,Credit Card,2024-01-04,No,950.0
CUST00712,Nashik,54.0,Male,12800.0,Postpaid,22.0,171.52,1.24,366.0,25.0,0.0,No Complaint Filed,4G,Xiaomi,Mid (10k-25k),,1.0,With Contract,1.0,No,0.0,1.0,10.9,1.5,No,1.0,Credit Card,2023-06-29,No,1139.0
CUST01421,Pune,59.0,Male,21400.0,Prepaid,5.0,62.46,23.65,517.0,28.0,2.0,Yes,2G,Samsung,Low (<10k),68.18,2.0,No Contract,0.0,No,0.0,,,5.2,No,0.0,UPI,2020-01-09,Yes,2406.0
CUST01061,Amravati,37.0,Male,18900.0,Postpaid,13.0,154.66,0.15,153.0,28.0,0.0,No Complaint Filed,4G,Vivo,Premium (>60k),174.23,0.0,With Contract,3.0,No,3.0,4.0,3.2,1.3,Yes,1.0,Debit Card,2019-11-15,No,2461.0
CUST01164,Chhatrapati Sambhajinagar,53.0,Female,82500.0,Postpaid,52.0,127.01,9.4,184.0,23.0,1.0,Yes,4G,Xiaomi,Low (<10k),126.57,2.0,No Contract,1.0,No,0.0,1.0,11.6,12.2,No,0.0,UPI,2019-06-25,No,2604.0
CUST00304,Nashik,53.0,Male,19200.0,Prepaid,0.0,37.89,,630.0,24.0,0.0,No Complaint Filed,4G,Xiaomi,Mid (10k-25k),42.7,0.0,,0.0,No,1.0,5.0,23.8,2.1,Yes,0.0,UPI,2019-12-16,No,2430.0
CUST00268,Thane,77.0,Female,16100.0,Prepaid,5.0,143.77,7.06,516.0,32.0,3.0,No,4G,Realme,Mid (10k-25k),179.14,0.0,With Contract,2.0,Yes,1.0,4.0,0.9,6.5,Yes,0.0,Credit Card,2019-05-06,No,2654.0
CUST00546,Pune,36.0,Male,17400.0,Postpaid,30.0,369.18,0.02,324.0,26.0,1.0,No,4G,Apple,Mid (10k-25k),401.07,0.0,With Contract,1.0,No,4.0,4.0,21.0,8.7,Yes,1.0,Debit Card,2023-06-10,No,1158.0
CUST00213,Thane,54.0,Male,20300.0,Prepaid,3.0,94.03,0.42,375.0,27.0,1.0,No,4G,OnePlus,Mid (10k-25k),84.63,1.0,No Contract,0.0,No,1.0,3.0,14.6,0.6,No,0.0,UPI,2024-03-16,No,878.0
CUST00897,Pune,50.0,Male,56200.0,Prepaid,1.0,295.52,2.02,436.0,21.0,0.0,No Complaint Filed,4G,Vivo,High (25k-60k),310.08,1.0,No Contract,1.0,No,3.0,1.0,4.6,3.1,No,2.0,UPI,2019-03-06,No,2715.0
CUST01223,Pune,45.0,,24500.0,Prepaid,5.0,428.47,4.03,584.0,22.0,4.0,Yes,3G,Vivo,Mid (10k-25k),405.18,0.0,With Contract,2.0,Yes,2.0,5.0,4.7,4.8,Yes,0.0,Net Banking,2022-02-22,Yes,1631.0
CUST00917,Pune,40.0,Female,25000.0,Prepaid,21.0,337.2,0.0,830.0,22.0,1.0,No,4G,OnePlus,Premium (>60k),336.15,1.0,With Contract,2.0,No,1.0,2.0,0.6,2.2,Yes,3.0,Credit Card,2022-11-28,No,1352.0
CUST00676,Akola,53.0,,20800.0,Postpaid,5.0,210.87,0.43,336.0,28.0,2.0,No,4G,Realme,High (25k-60k),268.88,1.0,No Contract,3.0,Yes,0.0,5.0,,0.1,No,0.0,Net Banking,2021-01-01,No,2048.0
CUST00815,Kolhapur,52.0,Female,11700.0,Postpaid,17.0,252.55,1.89,484.0,25.0,2.0,No,4G,Apple,Mid (10k-25k),212.59,1.0,With Contract,0.0,No,1.0,3.0,1.4,0.7,No,2.0,Wallet,2024-06-20,No,782.0
CUST00343,Mumbai,28.0,Female,15600.0,Prepaid,39.0,178.81,7.44,282.0,23.0,0.0,No Complaint Filed,3G,Samsung,High (25k-60k),194.5,1.0,With Contract,2.0,No,0.0,4.0,6.6,12.1,No,1.0,Net Banking,2019-11-04,No,2472.0
CUST00550,Chhatrapati Sambhajinagar,42.0,Male,67800.0,Prepaid,8.0,276.94,4.98,246.0,29.0,0.0,No Complaint Filed,4G,Xiaomi,Mid (10k-25k),356.3,2.0,With Contract,2.0,No,1.0,,9.6,7.0,Yes,1.0,UPI,2019-09-16,No,2521.0
CUST01215,Thane,40.0,Male,21300.0,Prepaid,42.0,397.91,2.98,880.0,27.0,2.0,No,3G,Vivo,,414.47,0.0,With Contract,2.0,No,3.0,5.0,5.0,0.3,No,3.0,UPI,2021-12-31,No,1684.0
CUST00967,Thane,58.0,Female,22200.0,Postpaid,4.0,373.57,0.88,839.0,17.0,1.0,Yes,4G,Apple,Low (<10k),323.05,1.0,No Contract,1.0,No,2.0,3.0,2.0,5.3,Yes,0.0,Debit Card,2019-04-05,Yes,2685.0
CUST01231,Amravati,41.0,Male,21600.0,Prepaid,46.0,231.81,1.75,903.0,20.0,2.0,No,4G,Apple,Mid (10k-25k),223.73,1.0,With Contract,1.0,No,1.0,4.0,,1.1,No,1.0,Net Banking,2024-05-27,No,806.0
CUST00296,Nagpur,26.0,Male,20000.0,Prepaid,7.0,202.02,3.07,421.0,25.0,5.0,Yes,4G,Realme,Premium (>60k),228.44,1.0,No Contract,1.0,Yes,1.0,5.0,9.0,3.4,No,2.0,UPI,2020-10-25,Yes,2116.0
CUST00696,Nashik,66.0,Female,22700.0,Prepaid,6.0,194.92,3.14,377.0,22.0,3.0,No,4G,Xiaomi,Low (<10k),177.81,1.0,With Contract,3.0,No,1.0,4.0,8.4,3.8,No,2.0,UPI,2020-03-27,No,2328.0
CUST00074,Solapur,62.0,Female,11600.0,Prepaid,15.0,261.92,3.22,398.0,23.0,0.0,No Complaint Filed,5G,Samsung,High (25k-60k),329.2,1.0,With Contract,3.0,No,2.0,3.0,2.1,10.6,Yes,0.0,Credit Card,2023-03-16,No,1244.0
