customer_id,city,age,gender,monthly_income,plan_type,tenure_months,monthly_recharge_amount,data_usage_gb,call_minutes_used,sms_count,number_of_complaints,complaint_resolved,network_type,device_brand,device_price_range,avg_monthly_bill,late_payment_count,contract_type,customer_service_calls,international_roaming_used,value_added_services_count,satisfaction_score,app_usage_hours_per_week,social_media_usage_hours,streaming_service_used,number_of_family_lines,payment_method,signup_date,churn
CUST00609,nagpur,49,Male,64100,Prepaid,21,104.57,7.94,225,21,0,N/A,4G,Vivo,Low (<10k),104.41,1,No Contract,4,Yes,1,4,0.3,2.1,No,0,Wallet,13-03-2023,No
CUST01149,kolhapur,54,Female,26500,Prepaid,9,314.58,1.63,569,13,3,Yes,4g,Vivo,Low (<10k),311.95,0,With Contract,3,No,2,3,0.1,9,No,0,Wallet,13-02-2020,No
CUST00196,Pune,66,Male,93100,POSTPAID,16,103.26,,718,33,2,Yes,4G,Xiaomi,Low (<10k),122.57,1,No Contract,1,No,2,5,10.6,10.6,No,0,UPI,20-03-2023,No
CUST01488,THANE,85,Female,26200,Postpaid,0,168.53,6.24,405,25,0,N/A,4G,Samsung,Low (<10k),160.8,0,With Contract,3,Yes,0,1,0.1,14,No,0,Net Banking,21-01-2021,Yes
CUST00910,Pune,27,Female,11000,prepaid,3,160.28,0.27,468,26,1,yes,5G,Apple,High (25k-60k),151.95,1,No Contract,1,No,0,4,14.4,1.3,No,2,Credit Card,06/23/2021,No
CUST00585,nashik,40,Female,75300,POSTPAID,18,268.33,0.08,368,21,1,yes,4G,Oppo,Mid (10k-25k),294.08,0,No Contract,2,No,1,4,8.9,8.4,No,2,Debit Card,12-06-2023,No
CUST00104,Nagpur,34,Male,21100,POSTPAID,42,308.44,1.05,,26,0,N/A,4G,Samsung,Premium (>60k),344.82,0,No Contract,2,No,1,5,2.4,9.3,No,0,UPI,21-03-2020,No
CUST01393,Bombay,41,M,11100,Postpaid,4,55.57,4.92,520,22,0,N/A,4G,Apple,High (25k-60k),45.78,1,No Contract,4,No,2,5,10.4,4.2,No,1,Credit Card,30-12-2020,No
CUST01407,kolhapur,41,female,17000,Prepaid,32,402.69,32.01,919,36,0,N/A,3G,Oppo,Premium (>60k),518.79,1,with contract,4,No,2,1,6.5,2.8,No,4,upi,18-05-2023,No
CUST00720,thane,38,Male,44900,Prepaid,1,195.81,2.81,375,31,1,NO,4g,Vivo,Low (<10k),173.45,2,No Contract,1,No,3,3,0.2,5.9,Yes,2,Debit Card,09-08-2022,No
CUST00885,solapur,38,Male,9400,prepaid,55,260.64,,506,35,1,Yes,4G,APPLE,Mid (10k-25k),259.84,0,No Contract,1,No,1,4,2.8,10.1,Yes,0,Debit Card,07-02-2022,No
CUST00777,Mumbai ,85,M,16500,Prepaid,13,317.87,1.1,,34,0,N/A,5G,Realme,Low (<10k),313.35,0,No Contract,3,No,1,1,,4,Yes,0,UPI,07/27/2023,No
CUST00850,Nasik,26,Male,21800,Postpaid,13,66.05,10.31,340,21,0,N/A,4G,OnePlus,High (25k-60k),54.24,0,With Contract,2,No,0,5,12.6,6.8,Yes,0,Net Banking,10-06-2024,No
CUST00895,thane,70,F,73400,Postpaid,3,59.6,4.54,431,34,2,Yes,4G,Xiaomi,High (25k-60k),63.34,0,No Contract,0,No,2,2,3.8,0.5,No,3,UPI,11-11-2023,Yes
CUST00228, Pune,52,female,19400,Prepaid,7,95.54,12.78,541,16,1,No,4G,,Premium (>60k),120.05,1,No Contract,7,No,2,1,4.3,5.5,No,4,UPI,06/13/2019,No
CUST01417,mumbai,38,M,13200,Prepaid,9,211.99,2.37,310,28,3,Yes,4G,Apple,Low (<10k),199.49,1,No Contract,2,No,2,4,2.1,0.7,No,0,Credit Card,26-10-2020,No
CUST00127,solapur,48,Male,19900,POSTPAID,6,298.09,4.3,413,24,0,N/A,4G,Samsung,Low (<10k),285.54,2,No Contract,2,No,1,5,1,10.7,Yes,0,Credit Card,01-05-2020,No
CUST00406,Amravati,53,Male,23500,Prepaid,15,152.78,1.28,136,30,1,Yes,2G,Realme,Premium (>60k),124.69,1,No Contract,0,No,2,3,0.6,3.8,Yes,0,UPI,17-10-2019,No
CUST00776,Mumbai ,50,Female,40600,Postpaid,14,118.7,,286,27,0,N/A,4G,Xiaomi,Low (<10k),142.23,0,No Contract,2,No,3,4,18.3,2.9,No,0,UPI,26-07-2021,No
CUST00822,Mumbai,69,M,56200,POSTPAID,13,230.18,,347,21,1,No,3G,Xiaomi,Low (<10k),268.89,0,With Contract,2,No,3,5,2.7,5.8,Yes,3,Credit Card,04-01-2024,No
CUST00712,Nashik,54,M,12800,Postpaid,22,171.52,1.24,366,25,0,N/A,4G,Xiaomi,Mid (10k-25k),,1,With Contract,1,No,0,1,10.9,1.5,No,1,Credit Card,29-06-2023,No
CUST01421,Pune,59,Male,21400,Prepaid,5,62.46,23.65,517,28,2,Yes,2G,Samsung,Low (<10k),68.18,2,No Contract,0,No,0,,,5.2,No,0,UPI,09-01-2020,Yes
CUST01061,Amravati,37,M,18900,Postpaid,13,154.66,0.15,153,28,0,N/A,4G,Vivo,Premium (>60k),174.23,0,With Contract,3,No,3,4,3.2,1.3,Yes,1,Debit Card,11/15/2019,No
CUST01164,Chhatrapati Sambhajinagar,53,Female,82500,Postpaid,52,127.01,9.4,184,23,1,yes,4G,Xiaomi,Low (<10k),126.57,2,No Contract,1,No,0,1,11.6,12.2,No,0,UPI,06/25/2019,No
CUST00304,Nasik,53,Male,19200,prepaid,0,37.89,,630,24,0,N/A,4G,Xiaomi,Mid (10k-25k),42.7,0,NA,0,No,1,5,23.8,2.1,Yes,0,UPI,12/16/2019,No
CUST00268,thane,77,Female,16100,Prepaid,5,143.77,7.06,516,32,3,No,4G,Realme,Mid (10k-25k),179.14,0,With Contract,2,Yes,1,4,0.9,6.5,Yes,0,Credit Card,06-05-2019,No
CUST00546,pune,36,M,17400,Postpaid,30,369.18,0.02,324,26,1,NO,4G,Apple,Mid (10k-25k),401.07,0,With Contract,1,No,4,4,21,8.7,Yes,1,Debit Card,10-06-2023,No
CUST00213,Thane,54,M,20300,Prepaid,3,94.03,0.42,375,27,1,NO,4G,OnePlus,Mid (10k-25k),84.63,1,No Contract,0,No,1,3,14.6,0.6,No,0,UPI,16-03-2024,No
CUST00897, Pune,50,Male,56200,prepaid,1,295.52,2.02,436,21,0,N/A,4G,Vivo,High (25k-60k),310.08,1,No Contract,1,No,3,1,4.6,3.1,No,2,UPI,06-03-2019,No
CUST01223,pune,45,,24500,Prepaid,5,428.47,4.03,584,22,4,yes,3G,Vivo,Mid (10k-25k),405.18,0,With Contract,2,Yes,2,5,4.7,4.8,Yes,0,Net Banking,22-02-2022,Yes
CUST00917,PUNE,40,Female,25000,prepaid,21,337.2,0,830,22,1,NO,4G,OnePlus,Premium (>60k),336.15,1,With Contract,2,No,1,2,0.6,2.2,Yes,3,Credit Card,28-11-2022,No
CUST00676,akola,53,,20800,Postpaid,5,210.87,0.43,336,28,2,No,4G,Realme,High (25k-60k),268.88,1,No Contract,3,Yes,0,5,,0.1,No,0,Net Banking,01-01-2021,No
CUST00815,Kolhapur,52,female,11700,Postpaid,17,252.55,1.89,484,25,2,NO,4g,Apple,Mid (10k-25k),212.59,1,With Contract,0,No,1,3,1.4,0.7,No,2,Wallet,06/20/2024,No
CUST00343,MUMBAI,28,Female,15600,Prepaid,39,178.81,7.44,282,23,0,N/A,3G,Samsung,High (25k-60k),194.5,1,With Contract,2,No,0,4,6.6,12.1,No,1,Net Banking,04-11-2019,No
CUST00550,Chhatrapati Sambhajinagar,42,Male,67800,Prepaid,8,276.94,4.98,246,29,0,N/A,4G,Xiaomi,Mid (10k-25k),356.3,2,With Contract,2,No,1,,9.6,7,Yes,1,UPI,16-09-2019,No
CUST01215,Thane,40,Male,21300,prepaid,42,397.91,2.98,880,27,2,No,3G,Vivo,NA,414.47,0,With Contract,2,No,3,5,5,0.3,No,3,UPI,31-12-2021,No
CUST00967,Thane,58,Female,22200,Postpaid,4,373.57,0.88,839,17,1,yes,4G,Apple,Low (<10k),323.05,1,No Contract,1,No,2,3,2,5.3,Yes,0,Debit Card,05-04-2019,Yes
CUST01231,Amravati,41,M,21600,Prepaid,46,231.81,1.75,903,20,2,NO,4G,Apple,Mid (10k-25k),223.73,1,With Contract,1,No,1,4,,1.1,No,1,Net Banking,27-05-2024,No
CUST00296,Nagpur city,26,Male,20000,Prepaid,7,202.02,3.07,421,25,5,Yes,4G,Realme,Premium (>60k),228.44,1,No Contract,1,Yes,1,5,9,3.4,No,2,UPI,25-10-2020,Yes
CUST00696,Nashik,66,Female,22700,Prepaid,6,194.92,3.14,377,22,3,NO,4G,Xiaomi,Low (<10k),177.81,1,with contract,3,No,1,4,8.4,3.8,No,2,UPI,03/27/2020,No
CUST00074,Solapur,62,F,11600,Prepaid,15,261.92,3.22,398,23,0,N/A,5G,Samsung,High (25k-60k),329.2,1,With Contract,3,No,2,3,2.1,10.6,Yes,0,Credit Card,16-03-2023,No
CUST00606,pune,34,Male,9500,Prepaid,6,156.41,1.31,,13,0,N/A,4G,Unknown,Mid (10k-25k),,0,No Contract,1,No,0,2,5,3.9,Yes,1,Debit Card,12-11-2021,No
CUST00105,NaviMumbai,85,Male,46400,Prepaid,1,184.19,0.48,847,26,2,Yes,5G,samsung,Premium (>60k),158.14,0,With Contract,3,No,1,4,18,5.1,No,0,Credit Card,11/14/2022,Yes
CUST00646,amravati,77,F,11000,Postpaid,41,560.89,5.46,331,32,0,N/A,4G,Unknown,High (25k-60k),553.27,1,With Contract,1,No,0,1,1.1,1.9,No,1,Cash,10/20/2021,No
CUST01477,Solapur,43,F,74300,Prepaid,38,152.28,9.36,226,23,2,NO,2G,Vivo,High (25k-60k),190.71,0,No Contract,2,No,2,2,0.2,0.7,Yes,2,Credit Card,01/26/2019,No
CUST01041,Nagpur,29,Female,68100,Postpaid,50,126.29,17.02,726,24,0,N/A,4G,Vivo,Mid (10k-25k),161.29,2,No Contract,2,No,1,3,,1.7,Yes,3,Net Banking,12-11-2023,No
CUST00440,Bombay,,Male,52000,Prepaid,27,251,5.17,259,24,1,yes,4g,Apple,Mid (10k-25k),245.42,0,No Contract,5,No,0,1,0.2,8.1,No,0,Credit Card,06/18/2020,No
CUST01020,Mumbai ,25,M,38500,Prepaid,46,184.49,16.43,472,25,3,yes,4G,Vivo,High (25k-60k),228.49,2,with contract,2,No,2,4,0.2,4.1,No,1,Cash,04-07-2019,No
CUST00092,Thane,38,female,44600,POSTPAID,0,70.98,15.19,185,15,4,yes,4G,Xiaomi,Mid (10k-25k),63.59,0,Unknown,1,No,2,,0.8,0,Yes,2,UPI,22-08-2019,Yes
CUST01113,MUMBAI,59,Male,16900,prepaid,22,175.62,16.22,164,28,0,N/A,4G,Vivo,High (25k-60k),219.27,2,With Contract,7,No,2,5,15.9,2.3,No,0,UPI,01-07-2022,Yes
CUST01319,MUMBAI,68,Male,8200,Postpaid,32,262.45,16.59,472,30,0,N/A,4G,OnePlus,Mid (10k-25k),246.63,0,No Contract,3,No,1,2,15,3.1,No,3,UPI,08-06-2020,No
CUST00909,Bombay,49,female,,Prepaid,6,240.79,3.25,366,24,1,Yes,4G,Samsung,Premium (>60k),193.76,1,No Contract,2,No,0,3,2.9,5.9,Yes,4,UPI,12-04-2024,Yes
CUST00103,pune,39,Male,50000,Prepaid,7,496.24,0.89,614,23,0,N/A,4G,Samsung,High (25k-60k),570.71,2,No Contract,1,No,1,1,3.9,12.7,No,0,Net Banking,04/29/2022,No
CUST00239,thane,56,Male,16900,Postpaid,4,238.87,2.91,348,29,3,No,4G,Xiaomi,High (25k-60k),237.59,2,No Contract,3,No,2,3,5.5,19.8,No,0,Credit Card,03-07-2021,Yes
CUST01283,Nagpur city,85,female,21300,Prepaid,54,234.63,4.88,479,21,3,NO,4G,Oppo,Mid (10k-25k),222.89,0,with contract,2,No,2,,2.4,2,No,2,,03-01-2019,No
CUST00943,THANE,51,M,88900,Prepaid,10,587.93,3.1,0,24,0,N/A,4G,Vivo,Mid (10k-25k),647.21,0,With Contract,1,No,1,4,3.5,4.9,No,0,Net Banking,05/26/2019,No
CUST00939,mumbai,43,Female,31100,Prepaid,37,373.72,1.78,386,22,0,N/A,4g,Apple,Low (<10k),475.3,0,No Contract,4,No,1,4,10.8,1.2,No,0,Debit Card,01-09-2021,No
CUST01182, Pune,53,F,26400,Prepaid,20,76.94,1.04,773,22,2,yes,4G,Oppo,Mid (10k-25k),74.62,0,with contract,5,No,5,3,17.6,19.4,No,4,UPI,01/30/2023,No
CUST00006,mumbai,51,Female,51200,Postpaid,27,448.98,0.91,226,30,2,No,3G,Xiaomi,Mid (10k-25k),471.69,0,No Contract,2,No,0,5,13.8,6.9,Yes,3,Cash,22-08-2022,No
CUST01367,Thane,30,Female,25600,Prepaid,50,473.78,3.28,420,28,0,N/A,4G,Oppo,Mid (10k-25k),600.8,1,No Contract,4,No,2,5,17,1.6,Yes,2,UPI,10-02-2022,No
CUST00966,PUNE,36,Male,44500,Prepaid,4,135.41,0.4,641,23,1,No,4G,Samsung,Low (<10k),109.77,0,No Contract,2,No,1,5,1.2,1.7,No,0,Cash,06/20/2022,Yes
CUST00019,Pune,54,Male,24800,Prepaid,11,166.27,3.55,557,28,2,Yes,4G,Xiaomi,Low (<10k),154.03,0,With Contract,3,No,1,,11,0.8,Yes,0,,08-06-2023,No
CUST00122,amravati,48,Male,7700,Prepaid,40,227.41,4.32,325,27,1,NO,4G,Oppo,Mid (10k-25k),190.41,0,No Contract,1,No,0,1,8.5,17.4,No,0,UPI,04/24/2021,No
CUST00662,akola,85,Female,23600,Prepaid,13,312.71,4.76,720,24,1,Yes,5G,Vivo,High (25k-60k),272.84,0,No Contract,2,No,1,1,3.6,13.9,Yes,2,Net Banking,01-05-2024,No
CUST01271,THANE,31,Male,24100,Prepaid,2,224.81,0.59,0,25,1,Yes,5G,Samsung,Mid (10k-25k),191.5,1,No Contract,1,No,2,,8,2.9,No,0,Debit Card,02-07-2024,No
CUST00275,Nagpur city,,M,,prepaid,19,209.63,5.72,119,19,2,NO,2G,Samsung,Mid (10k-25k),186.44,1,with contract,1,No,1,3,15,2.9,Yes,0,Net Banking,04/23/2024,No
CUST00434,Mumbai,45,Female,19900,Prepaid,4,124.52,5.8,402,19,1,yes,2G,Apple,Low (<10k),143.48,0,No Contract,1,No,2,3,64.2,4,No,3,UPI,07-08-2020,No
CUST00812,Kolhapur,43,F,20300,prepaid,3,416.8,4.83,387,28,0,N/A,5G,Apple,High (25k-60k),395.41,0,With Contract,0,No,2,2,13.4,3.2,Yes,0,Credit Card,07-12-2022,No
CUST01408,Solapur,36,Male,,Prepaid,5,105.84,0.47,479,16,2,NO,4G,Vivo,High (25k-60k),128.06,0,With Contract,3,No,0,3,0.8,0.7,No,3,UPI,24-05-2023,Yes
CUST01422,Nagpur,58,M,12600,Prepaid,10,156.77,9.79,374,27,1,yes,4G,OnePlus,Mid (10k-25k),169.21,1,No Contract,3,No,2,2,3.1,0.3,No,0,Wallet,31-01-2020,No
CUST00182,MUMBAI,44,female,27100,Prepaid,30,839.71,8.11,662,22,2,NO,4G,Samsung,Low (<10k),857.57,0,No Contract,2,No,0,4,0.1,7.7,No,0,UPI,11-01-2022,No
CUST00185,Mumbai,60,Male,156600,Prepaid,11,110.07,27.92,333,31,2,yes,4G,Samsung,High (25k-60k),122.57,1,No Contract,0,Yes,4,3,1.3,10.4,No,0,UPI,04/17/2019,Yes
CUST00407, Pune,28,male,12000,prepaid,42,226.65,4.02,344,20,2,yes,5G,Xiaomi,Low (<10k),219.32,1,No Contract,1,No,2,3,44.3,0.4,No,2,UPI,04-04-2020,Yes
CUST00866,Nagpur city,47,Male,21300,Prepaid,3,93.29,2.86,576,29,2,No,4G,Xiaomi,High (25k-60k),119.42,1,With Contract,1,No,1,2,12.4,9.3,No,3,Cash,25-04-2019,Yes
CUST00521,Nasik,54,male,14400,Prepaid,12,81.86,8.5,459,25,2,NO,5G,Samsung,Low (<10k),87.08,2,No Contract,1,No,0,1,7.6,8.7,No,0,UPI,22-06-2022,No
CUST01004,Thane,65,male,21700,Prepaid,25,179.32,1.94,743,15,1,yes,3G,Xiaomi,Low (<10k),191.87,2,No Contract,2,No,1,,30.3,4.4,No,1,Cash,05-01-2023,Yes
CUST00381,Mumbai,37,Female,27500,Prepaid,3,362.82,4.45,659,21,3,Yes,4G,Vivo,Low (<10k),308.6,0,No Contract,3,No,0,,14.5,1.4,Yes,1,Credit Card,25-08-2023,Yes
CUST00428,Amravati,,Female,,POSTPAID,15,358.27,0.29,414,36,1,Yes,4G,Xiaomi,Mid (10k-25k),346.58,0,No Contract,1,No,3,5,19.9,6.2,Yes,0,UPI,23-05-2024,No
CUST00079, Pune,45,Female,10400,POSTPAID,39,133.84,0.14,346,25,1,Yes,2G,Vivo,Mid (10k-25k),162.92,2,No Contract,3,No,0,4,1.8,13,Yes,2,Net Banking,13-08-2021,No
CUST01010,Nagpur city,82,F,,Prepaid,21,599.86,10.32,315,29,3,No,4G,,Low (<10k),716.63,0,No Contract,1,No,1,2,0.2,7.7,No,0,Net Banking,12-05-2023,No
CUST01484,Bombay,60,F,43700,Prepaid,6,467.42,9.41,0,19,1,yes,4G,Realme,Mid (10k-25k),431.93,0,with contract,0,No,0,3,35.2,15.2,Yes,0,UPI,05/16/2023,No
CUST00608,PUNE,85,Other,68900,Prepaid,31,167.67,1.73,478,27,0,N/A,4g,Samsung,Premium (>60k),199.22,1,No Contract,2,No,3,3,8.8,8.4,No,1,UPI,31-05-2022,No
CUST01360,Nasik,47,Male,11400,Prepaid,4,104.04,0.42,483,23,0,N/A,4G,Xiaomi,High (25k-60k),100.13,2,No Contract,1,No,2,1,4.3,0.4,Yes,4,UPI,16-12-2023,Yes
CUST01499, Pune,85,Male,19700,Postpaid,55,272.72,1.62,548,31,2,yes,4G,OnePlus,Low (<10k),225.34,0,No Contract,1,Yes,0,5,0,8.3,Yes,1,Debit Card,29-11-2021,No
CUST01166,solapur,53,Male,69500,Prepaid,19,647.23,1.85,830,25,1,Yes,4G,Xiaomi,High (25k-60k),726.17,1,No Contract,4,No,1,4,7.3,17.7,Yes,0,Credit Card,11-06-2023,No
CUST01058, Pune,52,Male,28400,Prepaid,62,358.72,2.07,405,23,0,N/A,4G,Apple,Low (<10k),288.74,1,With Contract,1,No,2,5,0.7,5.5,No,0,UPI,13-01-2019,No
CUST01092,thane,51,M,19400,Prepaid,6,499.29,,370,32,1,yes,5G,Realme,Low (<10k),468.77,0,No Contract,1,No,3,4,14.1,4.4,No,0,Debit Card,09-02-2019,No
CUST01102,sangli,27,Male,26200,Prepaid,4,300.87,0.45,520,31,5,Yes,4G,Xiaomi,Low (<10k),337.73,0,No Contract,2,No,1,3,4.8,2.8,Yes,0,UPI,08-09-2022,Yes
CUST01130,mumbai,53,Female,35000,Prepaid,3,222.01,11.86,321,36,1,No,5G,Realme,Low (<10k),184.32,0,No Contract,3,No,3,3,4.2,0.2,No,3,UPI,09/29/2023,No
CUST01236,Pune,41,M,28300,Prepaid,22,147.72,3.25,584,27,0,N/A,NA,Realme,Mid (10k-25k),185.57,0,No Contract,2,Yes,1,3,8.9,3.1,Yes,0,Net Banking,09-01-2023,No
CUST01326,PUNE,34,F,78600,Postpaid,20,92.3,2.84,867,26,1,yes,4G,Apple,Mid (10k-25k),108.4,0,No Contract,3,No,3,,0.9,1.6,No,0,Debit Card,04/15/2021,No
CUST00959,Bombay,71,Female,35600,Prepaid,15,380.59,6.56,938,16,0,N/A,4G,Samsung,Mid (10k-25k),403.37,1,No Contract,1,No,3,2,4.1,5.1,Yes,0,UPI,04-06-2021,No
CUST00560,nashik,42,Female,35400,Postpaid,8,423.03,15.7,296,28,0,N/A,5G,OnePlus,Low (<10k),414.74,0,No Contract,5,No,2,4,2.5,4.3,No,1,Net Banking,28-12-2021,No
CUST00847,Mumbai,,Female,17300,Prepaid,8,391.08,1.72,844,30,2,NO,3G,Xiaomi,Mid (10k-25k),327.43,1,With Contract,0,No,1,5,0,15.9,Yes,1,UPI,11/30/2021,No
CUST00691, Pune,54,Male,24700,Prepaid,6,279.94,2.52,538,17,3,No,4G,Samsung,Mid (10k-25k),260.06,2,No Contract,1,Yes,3,4,2,3.5,Yes,1,Credit Card,20-11-2023,No
CUST01459,Bombay,40,Male,25900,Postpaid,20,376.59,8,745,28,2,No,4G,Unknown,High (25k-60k),487.57,1,With Contract,2,No,3,1,2.2,6.1,No,0,upi,11-10-2021,Yes
CUST01406, Pune,72,Male,15700,Prepaid,0,123.17,22.23,609,31,1,yes,4G,Samsung,Low (<10k),126.08,3,With Contract,7,No,1,4,37.7,9.8,Yes,0,UPI,01/14/2022,No
CUST00437,MUMBAI,39,Male,24100,Prepaid,5,111.51,0.66,364,13,1,Yes,4G,Apple,Low (<10k),95.33,0,No Contract,3,No,0,3,7.8,2.4,Yes,2,UPI,31-05-2021,No
CUST00491,Pune,,M,58400,Prepaid,0,106.48,7.56,,34,2,No,4g,OnePlus,Unknown,96.06,1,No Contract,0,No,2,4,21.7,7.1,No,2,Net Banking,12/22/2021,Yes
CUST00331,PUNE,50,female,12800,Postpaid,15,647.41,11.71,581,31,3,No,4G,Vivo,Mid (10k-25k),714.54,1,No Contract,4,No,0,4,7.3,12.1,No,1,Cash,07/31/2023,No
CUST01384,mumbai,58,Male,29200,Prepaid,2,147.93,14.42,403,20,3,yes,3G,Samsung,Low (<10k),180.89,0,No Contract,1,No,2,3,8.9,13.9,No,1,UPI,10-09-2022,Yes
CUST00070,akola,59,Female,28200,Prepaid,8,171.68,3.21,1019,21,2,yes,4g,Realme,Mid (10k-25k),208.33,1,No Contract,2,No,1,,8,1.8,No,1,Wallet,24-08-2023,Yes
CUST00809,Pune,61,Male,15500,Postpaid,47,221.8,9.19,719,34,1,No,4G,Vivo,Low (<10k),202.13,0,No Contract,5,No,1,2,2.8,2.6,No,1,Debit Card,09-12-2019,No
CUST01185,Bombay,55,Male,36800,Prepaid,34,143.4,,598,20,1,No,4G,Oppo,Mid (10k-25k),116.08,0,With Contract,0,No,0,3,1.4,6,No,0,upi,02-08-2022,No
CUST00012,Sangli,29,M,33200,Prepaid,7,228.21,21.19,88,32,2,No,4G,Apple,Mid (10k-25k),206.78,1,With Contract,2,No,1,3,,8.2,Yes,3,UPI,02-04-2023,No
CUST00145,pune,59,Male,50200,Postpaid,8,288.87,0.8,357,30,2,No,4G,Oppo,Mid (10k-25k),235.17,1,No Contract,0,No,3,5,44.1,4.8,No,2,UPI,10/26/2019,No
CUST00918,NaviMumbai,42,Male,38600,prepaid,9,398.69,12.84,518,19,1,yes,4G,,Low (<10k),346.38,2,With Contract,4,No,2,4,11.1,7.2,No,0,Credit Card,08-05-2021,No
CUST00640,Pune,56,F,19900,prepaid,20,127.5,0.21,520,23,1,Yes,4G,samsung,Premium (>60k),125.92,0,No Contract,5,No,1,4,17.3,0,Yes,1,Debit Card,03-07-2020,No
CUST00177,THANE,36,Male,32000,Postpaid,36,46.6,0.26,418,29,2,yes,4G,Oppo,Low (<10k),60.06,4,With Contract,2,No,2,4,13.4,2,Yes,1,Credit Card,27-03-2023,No
CUST00995, Pune,52,Female,11400,Postpaid,1,354.18,,420,23,0,N/A,4G,Oppo,Mid (10k-25k),413.6,1,No Contract,2,No,4,,1.4,6.1,No,2,Wallet,19-05-2022,No
CUST00441,Bombay,22,Male,87200,Prepaid,74,416.19,3.46,370,26,1,yes,4G,Oppo,Mid (10k-25k),363.19,1,With Contract,2,No,1,4,20,14.4,No,2,UPI,19-12-2019,No
CUST00522,pune,79,Female,26500,Prepaid,37,521.27,5.29,663,30,2,yes,4G,Oppo,High (25k-60k),561.28,1,With Contract,2,No,2,,0.5,8.2,No,4,UPI,16-05-2021,No
CUST01490, Pune,39,F,16600,Postpaid,2,471.13,5.85,236,26,1,No,5G,Vivo,Premium (>60k),483.57,1,No Contract,1,No,0,3,10.3,2.3,No,2,Net Banking,23-07-2019,Yes
CUST01005,solapur,39,Male,28700,Postpaid,2,346.78,5.05,479,27,1,NO,4G,APPLE,?,311.47,0,No Contract,1,No,2,3,10.9,2.4,No,0,Credit Card,14-04-2021,No
CUST01256,PUNE,45,Male,40400,Prepaid,30,185.07,8.5,496,25,0,N/A,4G,Vivo,Mid (10k-25k),164.43,1,No Contract,0,No,1,2,8.3,5,Yes,3,Credit Card,24-05-2024,No
CUST01235,Thane,49,male,21100,Prepaid,46,314.72,12.03,338,28,1,Yes,4G,OnePlus,Mid (10k-25k),294.66,1,?,1,No,1,4,,3.9,No,0,UPI,12-05-2020,No
CUST00144,pune,70,Female,33500,Prepaid,20,495.57,1.35,158,26,1,Yes,4G,Realme,Mid (10k-25k),539.09,0,No Contract,2,No,1,3,3.1,4.4,Yes,0,UPI,05-01-2023,No
CUST00754,PUNE,46,F,,prepaid,57,250.76,2.2,597,29,0,N/A,4G,Xiaomi,Premium (>60k),295.4,0,No Contract,1,No,1,2,25.6,14.4,No,0,Debit Card,16-04-2022,No
CUST00520,Mumbai,70,Female,42800,Prepaid,4,192.24,1.59,277,41,3,Yes,4G,Samsung,Mid (10k-25k),159.88,1,No Contract,2,No,2,4,17.3,2.3,Yes,0,UPI,03-07-2019,Yes
CUST00823, Pune,54,Female,22000,Prepaid,14,219.75,3.35,801,31,1,yes,4G,OnePlus,Mid (10k-25k),252.93,2,No Contract,0,Yes,0,5,6.8,15.8,Yes,0,Debit Card,08/16/2023,No
CUST00429,PUNE,47,Female,22100,Prepaid,26,86.59,0.96,718,30,2,NO,3G,Vivo,Low (<10k),77.72,3,With Contract,3,No,2,3,26.2,1.3,No,1,Credit Card,20-09-2020,No
CUST00613,nashik,51,Male,24900,Prepaid,3,41.86,8.27,278,16,1,No,4G,Samsung,Low (<10k),35.47,0,No Contract,1,No,0,2,1.6,5.6,No,0,Wallet,14-04-2021,No
CUST01033,Mumbai,41,Male,30100,Postpaid,34,140.22,7.87,0,18,2,NO,4G,Samsung,Mid (10k-25k),130.87,1,No Contract,2,No,2,3,16.8,7.8,No,4,Credit Card,01-08-2022,No
CUST00157,thane,79,Female,49900,POSTPAID,12,403.92,,452,25,2,NO,4G,Apple,Low (<10k),386.49,1,No Contract,2,No,2,4,12,3.9,Yes,1,Wallet,17-08-2019,No
CUST00540,mumbai,77,Male,27200,Postpaid,47,320.58,1.87,636,25,1,Yes,4G,Vivo,Mid (10k-25k),390.2,0,No Contract,2,No,1,2,13.3,0.3,Yes,2,UPI,01-04-2020,No
CUST01291, Pune,30,M,59300,Prepaid,23,567.64,6.22,482,35,1,NO,4G,Xiaomi,Mid (10k-25k),602.52,0,No Contract,3,No,1,1,5.8,2.4,Yes,0,UPI,09/14/2022,No
CUST00462,thane,,Female,37000,Prepaid,10,157.65,6.16,343,20,0,N/A,4G,Realme,Mid (10k-25k),197.36,0,No Contract,1,No,0,4,15.2,1.4,Yes,0,UPI,07-06-2022,No
CUST00577,Mumbai ,75,Male,,Postpaid,40,273.3,0.25,268,20,1,Yes,5G,Samsung,High (25k-60k),297.23,0,With Contract,2,No,1,4,4.9,5.4,Yes,0,Wallet,18-09-2020,No
CUST00256,Nagpur,82,M,24300,prepaid,4,529.94,13.26,458,24,0,N/A,4G,OnePlus,Low (<10k),434.88,0,No Contract,4,No,1,2,29.8,12,No,0,Debit Card,08/30/2023,No
CUST00980,nashik,28,M,48000,Postpaid,0,55.09,6.18,601,23,2,No,4G,Samsung,Mid (10k-25k),55.33,0,No Contract,2,No,0,5,2.6,1.9,No,1,Wallet,28-08-2020,No
CUST01186,navi mumbai,41,Male,22100,Prepaid,11,225.74,6.19,747,33,2,NO,5G,Xiaomi,Mid (10k-25k),268.06,1,No Contract,3,Yes,1,4,0.4,10.7,No,0,UPI,02/15/2024,No
